x,y,id
-115.02095,180.3562,8
-91.92541,178.0417,8
-114.22453,170.26463,8
-108.67848,185.15721,8
-103.165665,182.02878,8
-108.228714,153.61589,8
-101.56004,172.17235,8
-106.4314,189.60306,8
-112.92286,178.03511,8
-99.731804,161.04626,8
-98.15249,181.68329,8
-92.613655,165.5839,8
-95.9868,171.78816,8
-91.603455,159.47467,8
-90.97083,183.49628,8
-93.57487,154.18748,8
-95.906746,160.99283,8
-89.4114,150.94347,8
-75.77586,165.92143,8
-92.3382,159.23788,8
-71.48995,149.84807,8
-76.58024,165.1635,8
-78.80023,152.0235,8
-72.05071,162.3961,8
-72.52457,163.80885,8
-65.905334,173.50342,8
-66.58868,164.22868,8
-58.311676,125.59444,8
-73.985374,147.08269,8
-82.49735,147.93481,8
-64.31465,158.3285,8
-53.650333,150.71533,8
-59.175484,163.1206,8
-55.817856,132.04128,8
-59.492153,148.5922,8
-69.80068,140.87238,8
-51.040558,132.03873,8
-59.247543,132.37328,8
-67.09847,132.3475,8
-45.078506,122.48958,8
-62.476192,129.07854,8
-60.293633,109.58369,8
-45.02947,124.31981,8
-48.10353,100.67899,8
-63.156853,113.19561,8
-45.42272,115.566505,8
-57.25495,98.61721,8
-61.2111,104.85261,8
-63.489834,122.44957,8
-45.784313,109.666,8
-49.71829,125.49274,8
-55.374104,99.06178,8
-28.389751,108.13559,8
-33.044678,100.82926,8
-47.229893,109.94153,8
-26.187101,114.625786,8
-45.334316,104.79319,8
-46.08165,116.040596,8
-37.827454,94.774124,8
-51.99913,97.195465,8
-34.12709,98.92168,8
-33.168644,89.10024,8
-30.448168,82.309494,8
-45.184364,101.759415,8
-41.84507,85.11183,8
-34.099632,98.79709,8
-29.717745,85.59818,8
-37.7864,82.39692,8
-26.511854,80.6217,8
-33.134842,72.22571,8
-33.97893,65.942696,8
-33.084293,96.69199,8
-26.230173,62.24948,8
-22.793537,68.3244,8
-40.6188,73.64568,8
-26.262833,54.42724,8
-23.340544,68.09514,8
-5.2011943,71.09807,8
-20.316214,45.514378,8
-22.08132,49.017475,8
-24.951529,50.936165,8
-22.229185,58.826412,8
-40.422523,65.34429,8
-22.137924,61.785824,8
-33.205875,46.81009,8
-28.964157,52.944847,8
-25.368935,37.625267,8
-24.851608,30.019821,8
-25.074245,39.198517,8
-30.85714,27.08181,8
-44.149605,42.50307,8
-36.948547,29.568058,8
-56.319973,19.514566,8
-55.95705,4.325719,8
-45.18629,27.065357,8
-35.54865,21.375982,8
-50.421448,20.564419,8
-48.423088,22.9096,8
-45.700302,24.897984,8
-54.892727,19.249277,8
-46.73207,2.2482612,8
-52.611687,17.329235,8
-57.06194,13.676871,8
-45.227863,6.386826,8
-53.359478,-5.185206,8
-62.152172,-3.035103,8
-61.105568,4.9840465,8
-47.15326,-18.540089,8
-53.94441,-0.50687575,8
-63.711346,-0.7210352,8
-62.286163,2.8232734,8
-48.31457,-11.104507,8
-24.339952,-1.1944082,8
-64.30135,-9.523289,8
-50.899162,-11.482275,8
-59.52219,-5.7413735,8
-65.158714,-11.77725,8
-59.075573,-37.298077,8
-66.073685,-27.55193,8
-52.809555,-23.512768,8
-70.646355,-17.209845,8
-50.826054,-33.363777,8
-65.34169,-30.100496,8
-50.1726,-16.3232,8
-47.49116,-21.783657,8
-45.408363,-40.24837,8
-56.18098,-16.179083,8
-61.19037,-37.02529,8
-62.086143,-34.995796,8
-78.15248,-26.894213,8
-79.43866,-25.350187,8
-64.35149,-23.536993,8
-83.92182,-16.97791,8
-58.859474,-34.925133,8
-55.27457,-29.489193,8
-85.186,-34.64669,8
-72.25579,-15.928573,8
-61.319492,-18.280746,8
-89.00146,-30.404646,8
-86.74216,8.052228,8
-72.30031,12.198733,8
-82.886894,-30.946114,8
-67.751595,-2.5151775,8
-80.886765,-10.437057,8
-71.550606,-27.247211,8
-85.36539,-20.52731,8
-60.473015,-14.668997,8
-79.39112,-17.005089,8
-82.34833,-14.56386,8
-86.6657,8.728007,8
-76.39444,6.2284417,8
-77.533714,-3.0111783,8
