x,y,id
-121.653,195.312,14
-121.65854,195.31569,14
-119.24348,195.23999,14
-113.35809,194.0849,14
-107.54082,192.64388,14
-102.2586,194.37825,14
-99.36664,199.53352,14
-93.64136,200.76381,14
-87.8166,201.9614,14
-84.65387,206.78017,14
-83.40062,212.64706,14
-79.42246,215.49011,14
-74.07314,212.84465,14
-69.57658,208.89444,14
-66.35508,208.44792,14
-60.358734,208.09746,14
-56.1963,203.77171,14
-50.15803,201.85759,14
-46.39866,196.70941,14
-40.219696,194.95033,14
-38.131447,195.6267,14
-32.14691,196.40271,14
-25.906178,195.07791,14
-19.956562,195.89725,14
-18.300173,192.30115,14
-12.513849,186.81493,14
-16.381086,182.89003,14
-12.316298,188.5865,14
-7.8340797,183.73018,14
-1.9281747,184.95877,14
3.8854134,187.28644,14
8.179956,185.4253,14
11.891316,186.41844,14
14.751467,188.53818,14
16.625017,188.49763,14
21.047037,184.64995,14
22.560946,182.34409,14
23.873095,176.41577,14
21.244081,168.91512,14
29.121038,166.47423,14
35.93149,164.01613,14
37.723118,166.31511,14
38.70641,171.86073,14
35.660954,176.42604,14
39.40977,174.85083,14
43.89486,174.27403,14
49.994778,171.88545,14
53.45212,170.33592,14
56.816498,166.79443,14
61.070637,167.07283,14
65.96611,171.10188,14
66.23097,171.61942,14
63.70067,171.41072,14
64.47185,166.29286,14
60.921764,160.40335,14
60.335083,153.9177,14
61.78649,149.08655,14
66.82613,148.30269,14
71.512054,148.27393,14
75.61405,148.34084,14
81.02029,145.76035,14
86.97772,144.78835,14
92.87038,144.44221,14
98.78918,145.29193,14
102.78586,142.13094,14
100.88564,136.61739,14
103.60229,130.71074,14
104.9983,125.57035,14
110.89727,125.10192,14
116.70576,126.122894,14
120.39988,121.49364,14
124.23405,117.34101,14
129.9921,117.30925,14
135.46709,119.106636,14
138.58861,114.536575,14
134.8045,109.17305,14
134.9025,102.13203,14
129.11568,101.421364,14
123.25412,101.77485,14
117.96451,102.350044,14
117.44922,95.680984,14
114.643936,90.43599,14
112.62746,87.34989,14
105.62534,88.48177,14
100.47427,85.26816,14
97.353714,77.39289,14
93.12293,76.514595,14
87.371216,77.07961,14
89.416916,76.57278,14
83.60691,77.28852,14
78.56819,75.523926,14
75.48571,70.37372,14
73.47174,67.485725,14
75.199814,62.398556,14
72.41698,59.528496,14
67.293015,55.37123,14
61.230476,54.12746,14
56.469555,53.16155,14
55.12988,47.3091,14
56.207718,41.060806,14
55.407654,36.142292,14
51.03873,31.876894,14
46.849133,26.96419,14
47.28318,23.816809,14
44.63137,18.350815,14
39.983444,14.512756,14
35.244373,11.766086,14
29.562086,13.380912,14
23.532837,13.328451,14
17.604542,12.968174,14
13.446436,17.652948,14
9.80045,22.096552,14
9.003627,25.865915,14
10.006419,31.589514,14
6.8959694,36.15542,14
13.11922,40.18312,14
19.122023,39.471836,14
23.464987,42.684525,14
27.60411,47.02133,14
30.247356,51.53711,14
30.526575,56.7909,14
29.365694,63.853527,14
26.812103,68.37307,14
22.08677,71.991646,14
17.780828,68.2299,14
14.739686,68.20469,14
8.600728,69.34862,14
6.667871,71.98777,14
8.902461,73.87997,14
7.880899,73.99941,14
2.8252983,77.49394,14
0.1562751,83.61655,14
-5.702149,84.801254,14
-11.910059,85.99324,14
-13.4222355,91.687416,14
-9.252334,97.53574,14
-12.8864,103.089264,14
-18.614464,106.47853,14
-13.136768,112.39922,14
-10.294094,118.37836,14
-8.503382,126.0202,14
-11.644531,133.76657,14
-18.631697,136.0802,14
-21.573719,141.537,14
-22.019245,145.67809,14
-22.91946,152.32831,14
-29.294374,153.44963,14
-30.884321,161.05116,14
-33.604343,167.5717,14
-41.89838,165.7842,14
-49.109203,161.3839,14
-57.37018,159.67787,14
-60.80526,159.79399,14
-60.982994,159.86287,14
-64.51094,161.37082,14
-70.21973,159.78288,14
-75.23981,162.73085,14
-80.40856,166.23045,14
-85.69636,159.77681,14
-88.40967,155.46451,14
-92.09626,158.55966,14
-94.94515,160.39441,14
-98.8171,164.84433,14
-101.55401,172.80353,14
-107.609505,177.45801,14
-112.54795,174.11058,14
-116.23046,169.53488,14
-114.79942,163.2376,14
-116.98523,159.25775,14
-116.85533,159.99518,14
-123.525986,155.92622,14
-128.82439,150.08746,14
-128.67384,144.09148,14
-128.76425,138.09521,14
-129.1104,132.24312,14
-130.26706,127.393394,14
-127.8858,121.86912,14
-121.14337,121.47288,14
-116.73203,117.49483,14
-110.81335,118.43655,14
-105.04539,117.37663,14
-99.4041,118.806114,14
-93.673744,120.27701,14
-90.33643,116.54822,14
-92.71627,111.053665,14
-98.66222,108.851456,14
-101.746254,103.153496,14
-109.576195,102.98391,14
-113.33886,98.90755,14
-115.59484,93.393906,14
-120.87774,89.907005,14
-121.86493,84.16603,14
-114.60446,79.98224,14
-117.26118,72.595375,14
-123.271286,67.26405,14
-130.14798,71.18101,14
-133.67998,78.85479,14
-139.56857,80.98168,14
-146.79263,84.85852,14
-153.66687,80.66275,14
-154.18877,74.09329,14
-151.13364,69.35981,14
-147.50406,72.243774,14
-143.19775,79.40933,14
-150.92097,79.55633,14
-153.95006,72.59143,14
-146.86983,70.86133,14
-147.4527,78.428665,14
-152.33685,77.35659,14
-152.85718,72.426476,14
-147.64084,71.01668,14
-147.10617,76.13138,14
-151.99069,79.11582,14
-153.48572,73.94186,14
-153.2562,66.17827,14
-152.48819,62.06391,14
-152.47888,62.053986,14
-151.22002,55.766815,14
-150.56183,47.65238,14
-147.29446,41.888317,14
-141.6657,36.834312,14
-136.16794,39.84666,14
-131.12067,43.514675,14
-127.8022,46.65055,14
-122.84822,47.447643,14
-116.852325,45.458668,14
-113.739716,43.63998,14
-110.19095,39.463253,14
-112.09259,31.547369,14
-106.72916,28.748167,14
-103.15279,24.221603,14
-97.66654,21.575527,14
-92.06639,23.590578,14
-85.61511,22.08784,14
-80.61022,15.544694,14
-81.89374,7.574082,14
-79.76241,2.009455,14
-73.908745,1.1867753,14
-68.40894,2.3197384,14
-64.0625,-0.55978334,14
-63.455048,-6.576756,14
-59.866856,-9.359551,14
-54.337406,-11.94037,14
-49.2872,-15.198569,14
-41.7842,-15.335462,14
-37.270855,-19.27982,14
-35.413013,-24.698837,14
-35.240833,-26.864712,14
-34.44626,-27.405684,14
-28.765438,-26.796085,14
-24.131184,-30.044064,14
-24.372482,-36.09965,14
-28.106853,-41.36274,14
-35.269043,-45.83146,14
-42.189754,-50.740723,14
-46.748363,-56.074207,14
-46.127586,-60.523438,14
-46.921925,-64.48024,14
-48.533703,-70.232605,14
-46.966293,-76.02231,14
-49.2031,-83.895615,14
-43.26055,-87.68521,14
-42.494297,-79.57631,14
-42.794304,-77.77628,14
-41.48713,-77.84752,14
-35.973602,-80.52622,14
-31.120651,-87.07379,14
-28.24073,-80.750755,14
-25.18182,-75.563576,14
-20.187399,-72.457115,14
-16.510765,-68.138115,14
-16.522701,-62.161568,14
-15.366405,-56.44254,14
-11.0704775,-52.652664,14
-7.204791,-48.30717,14
-6.103529,-42.472122,14
-4.6276937,-44.31151,14
1.4354258,-46.46463,14
7.513388,-43.650047,14
12.816763,-40.629517,14
15.382959,-37.8175,14
17.913122,-36.69047,14
17.913122,-36.69047,14
19.568079,-36.525486,14
23.246151,-34.11641,14
28.221395,-31.58628,14
32.517536,-29.075356,14
36.879143,-31.80492,14
41.92037,-36.49143,14
43.8492,-32.506386,14
41.139454,-26.967001,14
35.279453,-23.77525,14
39.3062,-18.641954,14
43.256214,-12.784174,14
41.689384,-6.994838,14
39.350487,-1.4741658,14
39.32109,4.85638,14
34.133957,9.541288,14
32.02243,15.169279,14
31.087824,21.01068,14
32.88713,27.169832,14
31.47813,33.07349,14
31.560534,38.909428,14
34.499332,44.139515,14
37.499744,49.112736,14
38.50187,50.279495,14
38.148056,51.6304,14
33.875233,55.955162,14
32.594604,60.9042,14
38.869938,60.826496,14
44.16593,63.21828,14
47.115604,64.75622,14
50.141796,69.990555,14
50.688313,70.74611,14
50.689117,70.753006,14
52.220444,75.8437,14
57.112087,78.73885,14
58.23337,84.843414,14
57.20958,90.59242,14
61.319397,94.14878,14
65.45678,98.25192,14
69.08635,102.98047,14
74.287865,105.5661,14
75.59938,110.59839,14
72.04257,114.860176,14
75.91121,118.92135,14
80.67351,122.50031,14
84.81793,126.78076,14
89.77228,131.2345,14
86.055534,137.69212,14
87.62377,143.88731,14
85.04898,149.36244,14
87.78675,155.06192,14
89.08033,161.21672,14
85.77304,166.4676,14
82.84256,169.04958,14
77.0736,170.93129,14
71.19078,171.36469,14
65.704765,171.71512,14
60.755226,175.93086,14
58.093006,183.61166,14
52.64733,190.00691,14
46.912815,194.49382,14
42.990265,190.19434,14
43.71476,185.56206,14
40.96633,186.17105,14
36.422104,187.43462,14
32.02261,187.59813,14
27.495214,189.03693,14
23.534462,193.45157,14
18.07278,195.6064,14
17.836027,203.29956,14
