x,y,id
-95.70881,168.4143,39
-108.6872,184.90996,39
-121.811424,191.99416,39
-115.56045,185.67061,39
-98.23304,198.83221,39
-101.91925,154.4957,39
-102.31053,200.6501,39
-111.928604,184.11086,39
-98.69828,184.9747,39
-134.26309,167.10774,39
-96.94983,176.74649,39
-81.586365,175.91428,39
-111.707184,183.3168,39
-117.48544,172.09134,39
-99.75494,186.41739,39
-61.839317,184.9536,39
-94.96314,169.60117,39
-69.14089,178.41422,39
-67.631485,201.97488,39
-77.42386,219.75499,39
-63.22907,193.72462,39
-68.929665,212.4731,39
-63.499184,201.8724,39
-50.561916,209.80115,39
-70.03723,220.47021,39
-62.07546,250.4469,39
-57.6456,267.91818,39
-50.16454,198.08533,39
-42.136883,226.64494,39
-59.73462,243.7966,39
-48.03549,255.37114,39
-20.411121,242.39081,39
-45.578247,255.36636,39
-29.34078,228.68716,39
-24.290047,236.92047,39
-27.975548,252.54352,39
-9.558373,253.54436,39
-16.09674,273.14334,39
-11.698269,259.7289,39
1.6527332,270.75223,39
6.533546,272.4821,39
19.188643,262.2643,39
-11.048709,275.73233,39
5.9294043,255.9657,39
3.8845277,295.86807,39
15.762738,280.38785,39
13.441155,287.31177,39
-1.7886155,293.82663,39
13.27818,306.7703,39
17.513596,291.49396,39
21.741304,298.7514,39
34.691658,282.28165,39
26.669178,278.14682,39
53.557976,274.75403,39
40.206665,306.403,39
42.404884,307.23245,39
64.22655,272.8248,39
37.232117,309.34854,39
73.21318,317.02423,39
47.930542,323.67236,39
54.334793,329.74475,39
51.16798,334.63226,39
66.36585,297.09622,39
49.61664,343.18494,39
44.72588,318.36557,39
64.93611,321.05026,39
79.26811,349.09348,39
57.38611,359.36792,39
79.48344,338.97626,39
65.11435,320.2226,39
65.799614,322.37793,39
89.31164,368.99036,39
91.70793,319.59634,39
87.743385,333.04953,39
80.88863,352.9578,39
99.26493,354.8577,39
94.50281,343.72607,39
112.30515,369.9224,39
78.57006,330.06985,39
83.53552,339.69037,39
100.46002,334.61575,39
126.22973,343.2269,39
115.4351,345.7209,39
90.753265,351.4493,39
108.35796,373.4815,39
105.77953,359.05194,39
133.67508,340.09897,39
135.84065,320.71545,39
140.37506,367.04346,39
133.30783,345.25098,39
141.76721,351.4658,39
133.30214,354.75003,39
127.66296,387.87195,39
124.35669,363.96213,39
130.97229,379.5842,39
160.29686,369.3052,39
151.48976,338.13245,39
178.0953,342.37332,39
161.15665,389.56354,39
150.55765,377.17188,39
170.79497,354.47272,39
172.52939,382.6625,39
147.47531,354.3435,39
190.32574,377.60165,39
184.42204,356.9632,39
143.90085,341.61005,39
171.86075,354.70343,39
195.24747,346.22296,39
178.08327,383.44016,39
180.58673,372.22763,39
187.42146,355.25928,39
190.58511,369.68362,39
229.12773,362.9082,39
193.3637,344.8647,39
197.4924,363.60312,39
206.44218,398.46463,39
185.78072,368.53967,39
219.2024,346.70615,39
190.09253,356.78107,39
236.1486,371.46448,39
196.71332,377.52606,39
224.55211,360.7109,39
190.94327,358.98615,39
235.52327,397.12668,39
223.28995,378.31366,39
222.71817,343.0192,39
203.27467,360.78494,39
227.44266,363.02652,39
202.46024,356.12234,39
219.83159,364.59692,39
207.2782,377.12262,39
234.33907,351.39346,39
216.78622,348.8261,39
246.4143,348.57764,39
242.68799,322.12915,39
240.23016,365.5386,39
243.4763,340.77948,39
265.75375,363.13583,39
243.17256,344.59598,39
241.01291,380.05276,39
258.06018,344.98807,39
255.44875,341.77832,39
252.8966,375.23505,39
259.68085,369.73572,39
285.88297,332.67297,39
243.94711,338.63876,39
307.86472,296.08453,39
255.07747,292.51398,39
260.52466,296.16275,39
265.89905,323.31152,39
269.75485,320.51764,39
267.1598,316.6271,39
240.30614,333.94556,39
241.5328,276.46268,39
282.22778,301.26123,39
276.86826,326.27472,39
315.80225,314.52277,39
260.98895,283.27182,39
289.76285,282.13208,39
263.307,259.9158,39
298.4035,313.018,39
303.84714,282.76862,39
274.4927,264.01276,39
290.8767,310.96353,39
293.34253,229.10265,39
279.01566,250.47711,39
285.2268,254.8618,39
320.3948,228.72742,39
272.6633,261.59113,39
273.3349,248.0714,39
301.74832,207.72273,39
295.5923,237.58412,39
272.64163,266.3281,39
315.2306,213.59546,39
298.31345,245.66664,39
290.1256,207.17407,39
291.17825,198.98859,39
297.26428,233.82655,39
285.6088,258.34448,39
281.65872,232.42517,39
279.88535,198.67493,39
327.56042,186.59529,39
306.94513,221.29587,39
295.04675,229.59952,39
319.8733,199.63704,39
312.9418,198.58275,39
316.68884,193.15845,39
279.43207,187.18866,39
292.9516,188.31548,39
282.99185,178.14754,39
262.27597,170.4379,39
293.0601,177.15515,39
310.92776,174.60811,39
272.9186,154.53255,39
315.25452,136.15211,39
305.0751,157.05154,39
287.5024,115.797806,39
297.36877,140.59244,39
267.7215,141.67305,39
304.95474,132.91855,39
291.9741,117.677765,39
318.3434,92.42202,39
287.74493,97.151115,39
266.06732,73.83949,39
287.43323,116.88376,39
298.6072,75.70714,39
278.16074,73.40984,39
288.1569,72.729225,39
278.89932,73.43281,39
237.66917,67.978836,39
276.14664,88.203285,39
256.36652,93.114235,39
289.46198,77.91572,39
259.00024,52.50366,39
279.8482,57.94224,39
245.0276,46.05382,39
256.0163,30.623516,39
274.838,55.295273,39
244.78943,18.078964,39
213.61842,36.38562,39
246.42516,36.4966,39
244.41185,30.354265,39
226.50519,4.791516,39
225.89095,9.499162,39
202.9698,37.84466,39
208.57127,19.682467,39
219.2936,-5.6630354,39
203.56908,-29.34681,39
227.14067,-19.619274,39
216.25964,-13.21296,39
220.04895,1.7287465,39
231.358,2.6216247,39
212.17941,-10.964333,39
213.60751,-8.465874,39
183.67563,-16.731447,39
205.44621,-10.254705,39
199.98584,-27.297398,39
195.492,-39.5266,39
205.9325,-43.898113,39
190.433,-45.05152,39
214.53244,-41.106457,39
211.48,-24.866095,39
201.91545,-56.127346,39
235.53285,-73.25113,39
201.75523,-59.293083,39
218.24832,-26.527584,39
210.12498,-30.572592,39
228.55804,-63.11065,39
186.6516,-74.07103,39
219.11082,-85.55082,39
225.76799,-64.73705,39
183.39384,-73.24479,39
209.9584,-76.60809,39
205.27057,-106.83741,39
182.35782,-69.08342,39
179.57195,-122.8544,39
199.28621,-100.72689,39
210.19644,-91.66048,39
214.0564,-80.92395,39
211.5595,-95.790306,39
210.66872,-60.63859,39
178.48567,-124.815414,39
198.0944,9.030397,39
187.10983,-88.912315,39
175.48625,-104.968735,39
200.82837,-111.499306,39
192.08635,-97.17883,39
171.4578,-127.62483,39
203.7457,-93.124435,39
195.0656,-105.28705,39
191.36728,-105.4591,39
227.46315,-112.966064,39
160.19078,-118.12893,39
170.67134,-110.855934,39
191.03685,-103.17205,39
185.96713,-114.20955,39
156.5245,-95.00123,39
131.63306,-107.711754,39
131.50606,-82.98276,39
179.41098,-124.42692,39
166.73633,-94.586006,39
148.82283,-34.86034,39
160.6162,-142.26852,39
160.19894,-117.07777,39
160.19765,-81.42531,39
160.79112,-102.97491,39
170.56786,-96.989006,39
148.38564,-103.796036,39
157.92062,-118.30188,39
135.97615,-122.39859,39
162.87381,-85.437805,39
160.05925,-115.81189,39
156.24432,-77.506256,39
167.8377,-69.97467,39
148.42097,-113.145744,39
137.16905,-97.06351,39
160.15198,-42.008484,39
161.27739,-81.17777,39
130.29935,-68.085945,39
145.39331,-72.26845,39
153.82353,-63.36189,39
137.28946,-54.025032,39
137.53304,-23.252386,39
148.25157,-66.70706,39
127.154076,-6.3680162,39
168.86993,-77.86784,39
131.18007,-81.17736,39
108.48144,-38.55234,39
149.77005,-61.040924,39
104.72761,-70.693985,39
139.5946,-64.59735,39
108.95243,-60.915512,39
132.0074,-71.309105,39
108.981964,-54.9786,39
85.30411,-17.13364,39
108.091446,-27.628933,39
104.231636,-20.021715,39
104.1211,-9.090226,39
108.313736,-3.2809577,39
133.82204,-20.298021,39
98.32481,-20.659954,39
126.22157,-43.461834,39
102.25583,-33.90601,39
88.42443,-30.954105,39
121.25319,-37.6504,39
108.97416,-29.401836,39
100.54591,-22.925241,39
92.22629,-8.510577,39
86.34867,0.52808976,39
119.30096,8.009339,39
97.26689,-14.935497,39
119.77482,-12.4857,39
124.307,-12.297604,39
90.592125,106.0828,39
119.61007,-5.1790495,39
105.4396,-24.829468,39
88.81826,33.628277,39
79.46323,11.196845,39
107.903435,4.7440467,39
102.626915,23.725481,39
88.28712,25.925278,39
99.02215,-27.091516,39
103.61849,0.40314427,39
89.30647,10.984898,39
96.09978,8.052356,39
91.472946,26.890064,39
108.901436,58.703445,39
137.43483,29.180824,39
104.49816,32.375435,39
76.30866,41.485546,39
