x,y,id
-121.653,195.312,39
-123.45481,193.07219,39
-120.35716,188.59596,39
-117.028625,183.32384,39
-118.291954,181.34862,39
-123.639114,175.07657,39
-123.98248,167.52544,39
-122.73109,162.06955,39
-115.81914,160.64192,39
-115.7091,160.40028,39
-114.215836,159.88196,39
-105.629166,160.2167,39
-98.021645,156.49666,39
-90.63766,152.77837,39
-84.51253,154.3586,39
-84.2109,153.79141,39
-83.62437,161.81706,39
-86.32287,169.98082,39
-91.54139,176.65134,39
-86.44849,181.74898,39
-84.39897,183.03725,39
-84.86723,187.89621,39
-83.99898,186.90051,39
-82.688324,191.32852,39
-88.80407,196.37451,39
-85.0684,202.90933,39
-90.832504,207.89902,39
-94.600876,203.79718,39
-92.197876,199.06429,39
-85.04072,202.89297,39
-78.40248,208.17781,39
-71.852615,213.57173,39
-66.377014,218.90207,39
-60.179337,224.86208,39
-56.580147,220.3282,39
-51.11128,214.51317,39
-50.858395,215.91243,39
-48.415436,219.13824,39
-42.44734,224.2053,39
-36.455933,230.14221,39
-37.95666,236.5945,39
-43.563843,242.43028,39
-40.58801,248.78401,39
-43.161575,256.84906,39
-45.064808,265.23248,39
-44.438698,273.54208,39
-44.356705,282.01715,39
-41.840694,290.04584,39
-36.71071,296.7778,39
-30.3574,302.15088,39
-26.18091,299.4143,39
-24.777489,291.7545,39
-18.993626,288.97635,39
-17.466768,289.54846,39
-12.026554,284.8741,39
-9.393295,290.6647,39
-3.4874759,288.67654,39
0.43973666,290.96378,39
-1.1223234,298.05804,39
-0.96994865,299.97815,39
-1.1077255,300.13602,39
-4.127312,307.2806,39
-2.8062475,315.6312,39
4.129322,315.0757,39
6.5717993,322.82724,39
11.956853,329.27628,39
15.974624,332.16663,39
18.135418,336.71344,39
25.532944,340.42862,39
32.047565,335.881,39
31.833372,327.96286,39
39.484543,324.82233,39
47.782227,322.97604,39
52.068523,318.64084,39
54.943638,313.5202,39
58.751034,308.72955,39
58.480694,301.8404,39
57.15935,295.49603,39
60.433872,299.6795,39
64.6273,301.37762,39
69.290565,300.30106,39
66.67043,294.4698,39
67.86358,288.50842,39
65.62073,282.70944,39
69.60262,283.66724,39
74.06566,285.04736,39
79.96312,284.04404,39
85.615616,285.01285,39
91.68759,285.30704,39
94.16071,290.08493,39
90.92925,297.7717,39
91.47986,303.7519,39
99.755394,304.48175,39
105.90649,306.45966,39
105.200966,311.26514,39
110.20535,315.26483,39
117.22331,310.58658,39
124.096016,308.1394,39
132.35568,310.02917,39
140.47456,308.2015,39
141.45534,304.7121,39
142.71527,299.01535,39
144.12872,294.54828,39
151.59895,298.52206,39
159.77449,300.4632,39
