x,y,id
-94.12768,143.5066,9
-110.482605,138.66544,9
-112.479454,168.4403,9
-104.24706,149.21925,9
-107.15892,152.02356,9
-101.422485,171.42903,9
-90.89619,159.2944,9
-93.722374,151.03548,9
-83.12977,154.60446,9
-79.575615,148.8774,9
-83.64294,156.73466,9
-75.421,156.4746,9
-75.97325,140.35106,9
-82.20657,154.21643,9
-84.340355,144.70258,9
-81.81313,139.5488,9
-87.9552,158.81342,9
-87.55496,159.5814,9
-71.51368,164.79391,9
-62.845764,158.41655,9
-85.32477,151.93831,9
-68.72037,154.91313,9
-72.54852,157.68903,9
-59.02737,149.5243,9
-74.43802,155.06009,9
-87.93907,151.7936,9
-75.32536,140.77954,9
-64.33801,184.63524,9
-66.990425,171.89468,9
-67.58968,155.5487,9
-66.30005,151.9343,9
-72.874405,147.25513,9
-69.5852,135.68474,9
-59.555748,182.48453,9
-65.55609,147.99875,9
-63.96131,150.98393,9
-59.512413,164.5544,9
-52.497456,145.4468,9
-61.89547,169.8813,9
-56.739994,142.23492,9
-47.607014,156.57967,9
-49.058624,165.02403,9
-69.44645,148.66469,9
-58.507572,184.50194,9
-41.734955,141.85341,9
-53.07108,164.33717,9
-62.605396,160.148,9
-53.98894,156.57846,9
-48.572098,148.87128,9
-64.05194,131.48314,9
-54.55774,149.1657,9
-47.73405,179.1781,9
-61.199825,156.49965,9
-47.375065,153.10696,9
-47.27111,147.67828,9
-80.79245,151.0552,9
-46.777477,143.48921,9
-40.765778,141.28741,9
-34.5017,158.20868,9
-45.555412,142.08781,9
-33.268093,145.54245,9
-42.732265,134.8403,9
-32.164604,130.69633,9
-45.551296,136.54752,9
-16.156096,136.96844,9
-28.65918,126.23827,9
-32.781246,123.78353,9
-28.386578,135.29611,9
-26.67534,138.27344,9
-21.619965,148.6677,9
-44.68765,157.27116,9
-20.752146,121.0595,9
-29.673517,130.93425,9
-41.66881,127.604164,9
-8.023322,118.97411,9
-26.645765,133.86852,9
-24.668373,129.75246,9
-24.50996,117.12802,9
-21.394657,132.60818,9
-13.542865,123.55641,9
-5.4105406,132.27637,9
-20.21467,133.02258,9
-25.135345,121.87239,9
3.1402512,119.766754,9
-15.430645,105.99043,9
-16.674248,118.14797,9
-12.873889,133.56253,9
-17.75716,140.75766,9
-5.5116262,130.65425,9
-28.010542,124.15243,9
-14.384899,117.353645,9
-14.995773,119.90849,9
-2.6780908,111.2958,9
-1.2383158,117.67812,9
-2.66279,103.91295,9
