x,y,id
-121.653,195.312,24
-121.65854,195.31569,24
-121.65854,195.31569,24
-122.616714,196.06483,24
-122.68926,197.88965,24
-117.3796,200.13235,24
-111.84253,197.80232,24
-109.89769,195.81657,24
-108.848915,194.54538,24
-107.889824,193.41032,24
-102.987335,192.2504,24
-100.30359,197.50801,24
-99.235,198.3875,24
-95.331566,200.17776,24
-93.496544,200.88676,24
-90.290794,205.84325,24
-86.57035,209.21259,24
-84.783905,210.72661,24
-84.08178,211.3471,24
-84.08178,211.3471,24
-84.08178,211.3471,24
-84.26881,211.5105,24
-88.30639,215.85388,24
-89.65157,217.15419,24
-89.57996,221.24886,24
-89.72211,223.92029,24
-90.103806,227.47131,24
-88.13388,230.86604,24
-85.55459,231.19904,24
-84.95818,231.18187,24
-81.96121,229.77989,24
-81.96121,229.77989,24
-81.96121,229.77989,24
-78.88433,232.02553,24
-74.96282,236.50417,24
-71.04987,241.01529,24
-65.834114,243.52902,24
-59.869087,244.17493,24
-54.926323,243.12703,24
-52.435036,242.84865,24
-50.40658,243.14613,24
-45.45708,246.33507,24
-44.168175,252.1714,24
-41.00634,257.03827,24
-35.323475,259.01324,24
-29.468273,257.7477,24
-23.822538,255.83301,24
-20.102509,257.20862,24
-18.216158,258.76962,24
-15.2114935,257.00534,24
-11.425678,258.24524,24
-9.2220955,262.5346,24
-7.5925603,267.91174,24
-2.9309933,271.341,24
-1.8056691,272.73755,24
0.9601001,271.90396,24
3.669241,269.15988,24
5.2519016,267.25775,24
5.2519016,267.25775,24
5.489355,267.3942,24
6.6931677,268.9422,24
7.591382,270.1564,24
9.523988,268.72946,24
10.934762,267.5769,24
7.296901,269.38284,24
9.623047,269.45892,24
15.147569,271.44144,24
19.349995,272.8646,24
20.809298,272.1781,24
21.839832,271.3056,24
22.756735,271.41757,24
25.956493,271.8896,24
26.37221,273.93484,24
26.35963,274.20914,24
27.102165,274.71277,24
31.498734,272.0786,24
30.846457,266.1785,24
32.018833,260.6227,24
37.790966,259.03104,24
43.21507,256.51843,24
48.80216,257.42328,24
53.96447,260.45505,24
59.81168,260.88562,24
65.254234,258.54813,24
67.86753,257.0306,24
70.010574,255.84546,24
70.010574,255.84546,24
69.59968,250.65707,24
65.58604,246.40526,24
61.014233,242.52065,24
56.78725,238.279,24
54.50581,235.75858,24
52.654926,233.50618,24
50.5042,234.6956,24
46.9803,236.80121,24
45.960453,237.39795,24
41.37398,238.1404,24
35.764603,237.16628,24
31.119923,233.86473,24
29.321295,232.60944,24
26.657827,233.5662,24
25.31946,232.89537,24
23.540216,231.98688,24
23.540216,231.98688,24
23.540216,231.98688,24
23.540216,231.98688,24
23.540216,231.98688,24
20.727354,229.8881,24
16.26741,225.91405,24
14.501633,222.84767,24
15.433568,221.3831,24
14.302143,215.61084,24
11.429228,210.35483,24
8.155589,205.45198,24
