x,y,id
-99.5151,144.47275,6
-112.13376,146.94377,6
-109.71731,171.73717,6
-108.07845,163.54681,6
-106.3311,164.68398,6
-100.22985,177.8519,6
-97.11514,167.59084,6
-102.8883,160.16325,6
-91.13463,161.06213,6
-88.02478,154.01067,6
-92.22787,163.54756,6
-84.74509,162.99051,6
-83.25472,148.10402,6
-95.301476,156.85739,6
-91.205284,156.85516,6
-86.67744,149.82466,6
-95.859276,165.53522,6
-86.72321,166.6859,6
-71.208405,170.08002,6
-64.67704,161.93872,6
-86.70443,155.27122,6
-73.14843,160.24855,6
-82.5878,164.29378,6
-54.954533,154.81865,6
-76.80099,159.4412,6
-94.43105,160.97058,6
-75.70453,145.99554,6
-70.25322,184.49207,6
-67.2213,172.33461,6
-72.29308,156.50829,6
-74.08995,154.13693,6
-73.83327,151.18893,6
-77.9407,140.84802,6
-70.27891,180.53247,6
-69.128265,150.51585,6
-69.33217,150.38951,6
-60.02957,161.91386,6
-56.166424,146.74336,6
-70.85046,173.13892,6
-56.00275,143.16165,6
-54.460064,151.79222,6
-49.25463,166.67928,6
-71.40595,149.4824,6
-61.995262,177.64894,6
-48.981705,138.556,6
-56.005276,161.51906,6
-65.98157,158.3509,6
-62.562443,159.6039,6
-50.283573,147.9527,6
-68.316505,127.08372,6
-59.67938,143.87497,6
-52.547638,174.53241,6
-67.58679,147.84663,6
-53.390114,147.6556,6
-50.75576,142.09164,6
-85.60976,155.75139,6
-55.30665,137.53725,6
-49.082794,139.80035,6
-37.592705,156.3611,6
-50.886814,141.29497,6
-41.114265,142.75381,6
-54.00986,133.87582,6
-40.516407,122.72881,6
-54.605904,136.30135,6
-24.678251,130.20908,6
-31.576483,115.530495,6
-39.6847,121.89126,6
-35.92562,129.13544,6
-30.6472,136.52171,6
-26.97487,137.07388,6
-53.71588,148.09662,6
-25.136774,117.138275,6
-37.736794,122.64295,6
-46.738846,115.24076,6
-13.79785,111.441,6
-40.349457,126.40491,6
-29.788635,122.51578,6
-33.86986,115.52436,6
-30.106785,118.700485,6
-22.904297,115.912575,6
-20.414423,116.91958,6
-25.59433,119.438896,6
-32.72845,118.69664,6
-9.976685,110.902275,6
-28.364342,104.20008,6
-24.295034,110.33554,6
-16.480291,127.281685,6
-24.574974,126.320274,6
-14.232549,115.85107,6
-33.368828,113.75337,6
-21.311367,99.54138,6
-26.299767,104.817406,6
-17.363455,103.601135,6
-10.796759,101.83732,6
-12.248735,93.79822,6
-22.85177,94.8632,6
-25.68188,101.605484,6
-21.762497,91.76444,6
-42.90448,93.18805,6
-14.4202175,95.850784,6
-12.833346,98.67007,6
-6.9707074,94.67142,6
-29.154177,96.91907,6
-29.949835,78.06188,6
-25.405388,81.423065,6
-16.067976,69.288055,6
-22.347307,67.446236,6
-32.96738,78.45263,6
-21.823446,79.13527,6
-24.524048,68.77472,6
-16.520084,64.71016,6
-36.498318,89.75038,6
-43.195717,63.067482,6
-17.285059,71.613556,6
-20.039928,73.253136,6
-40.457256,74.11554,6
-34.071297,87.91598,6
-14.250431,84.99593,6
-45.460728,87.02968,6
-37.30516,74.759605,6
-21.760094,77.35826,6
-38.873344,72.49584,6
-52.05468,65.22557,6
-58.764618,67.531624,6
-62.383003,68.68965,6
-45.695606,82.981094,6
-60.029922,57.66144,6
-27.557138,60.03202,6
-48.260147,62.64513,6
-34.478985,81.37581,6
-39.19809,69.5261,6
-32.46457,77.73407,6
-43.320053,55.543644,6
-57.376156,45.978897,6
